species,move,level
Darumaka Galar,Hidden Power Ice,0
Darumaka Galar,Hidden Power Poison,0
Darumaka Galar,Hidden Power Psychic,0
Darumaka Galar,Hidden Power Rock,0
Darumaka Galar,Hidden Power Steel,0
Darumaka Galar,Hidden Power Water,0
Darumaka Galar,Incinerate,0
Darumaka Galar,Overheat,0
Darumaka Galar,Power-Up Punch,0
Darumaka Galar,Protect,0
Darumaka Galar,Rage,9
Darumaka Galar,Rage Powder,9
Darumaka Galar,Rest,0
Darumaka Galar,Return,0
Darumaka Galar,Roar,0
Darumaka Galar,Roar of Time,0
Darumaka Galar,Rock Slide,0
Darumaka Galar,Rock Smash,0
Darumaka Galar,Rock Tomb,0
Darumaka Galar,Rollout,3
Darumaka Galar,Round,0
Darumaka Galar,Sleep Talk,0
Darumaka Galar,Solar Beam,0
Darumaka Galar,Strength,0
Darumaka Galar,Strength Sap,0
Darumaka Galar,Substitute,0
Darumaka Galar,Sunny Day,0
Darumaka Galar,Superpower,39
Darumaka Galar,Swagger,0
Darumaka Galar,Swagger [SM],0
Darumaka Galar,Tackle,1
Darumaka Galar,Tackle [SM],1
Darumaka Galar,Taunt,0
Darumaka Galar,Thief,0
Darumaka Galar,Thrash,27
Darumaka Galar,Toxic,0
Darumaka Galar,Toxic Spikes,0
Darumaka Galar,Toxic Threads,0
Darumaka Galar,U-Turn,0
Darumaka Galar,Uproar,17
Darumaka Galar,Will-O-Wisp,0
Darumaka Galar,Work Up,25
Dedenne,Aerial Ace,0
Dedenne,Attract,0
Dedenne,Charge,11
Dedenne,Charge Beam,0
Dedenne,Charm,14
Dedenne,Confide,0
Dedenne,Cut,0
Dedenne,Dig,0
Dedenne,Discharge,50
Dedenne,Double Team,0
Dedenne,Entrainment,39
Dedenne,Facade,0
Dedenne,Flash,0
Dedenne,Flash Cannon,0
Dedenne,Fling,0
Dedenne,Frustration,0
Dedenne,Giga Impact,0
Dedenne,Grass Knot,0
Dedenne,Hidden Power,0
Dedenne,Hidden Power Bug,0
Dedenne,Hidden Power Dark,0
Dedenne,Hidden Power Dragon,0
Dedenne,Hidden Power Electric,0
Dedenne,Hidden Power Fairy,0
Dedenne,Hidden Power Fighting,0
Dedenne,Hidden Power Fire,0
Dedenne,Hidden Power Flying,0
Dedenne,Hidden Power Ghost,0
Dedenne,Hidden Power Grass,0
Dedenne,Hidden Power Ground,0
Dedenne,Hidden Power Ice,0
Dedenne,Hidden Power Poison,0
Dedenne,Hidden Power Psychic,0
Dedenne,Hidden Power Rock,0
Dedenne,Hidden Power Steel,0
Dedenne,Hidden Power Water,0
Dedenne,Nuzzle,20
Dedenne,Parabolic Charge,17
Dedenne,Parabolic Charge [SM],17
Dedenne,Play Rough,42
Dedenne,Protect,0
Dedenne,Rain Dance,0
Dedenne,Rest,0
Dedenne,Retaliate,0
Dedenne,Return,0
Dedenne,Round,0
Dedenne,Sleep Talk,0
Dedenne,Snore,31
Dedenne,Substitute,0
Dedenne,Sunny Day,0
Dedenne,Swagger,0
Dedenne,Swagger [SM],0
Dedenne,Tackle,1
Dedenne,Tackle [SM],1
Dedenne,Tail Whip,1
Dedenne,Thief,0
Dedenne,Thunder,0
Dedenne,Thunder Cage,0
Dedenne,Thunder Fang,0
Dedenne,Thunder Punch,0
Dedenne,Thunder Shock,0
Dedenne,Thunder Wave,0
Dedenne,Thunder Wave [SM],0
Dedenne,Thunderbolt,0
Dedenne,Thunderous Kick,0
Dedenne,Toxic,0
Dedenne,Toxic Spikes,0
Dedenne,Toxic Threads,0
Dedenne,U-Turn,0
Dedenne,Volt Switch,0
Dedenne,Wild Charge,0
Deerling,Aromatherapy,28
Deerling,Attract,0
Deerling,Camouflage,1
Deerling,Charm,36
Deerling,Double Kick,10
Deerling,Double Team,0
Deerling,Double-Edge,46
Deerling,Echoed Voice,0
Deerling,Energy Ball,0
Deerling,Facade,0
Deerling,Feint Attack,16
Deerling,Flash,0
Deerling,Flash Cannon,0
Deerling,Frustration,0
Deerling,Grass Knot,0
Deerling,Growl,4
Deerling,Hidden Power,0
Deerling,Hidden Power Bug,0
Deerling,Hidden Power Dark,0
Deerling,Hidden Power Dragon,0
Deerling,Hidden Power Electric,0
Deerling,Hidden Power Fairy,0
Deerling,Hidden Power Fighting,0
Deerling,Hidden Power Fire,0
Deerling,Hidden Power Flying,0
Deerling,Hidden Power Ghost,0
Deerling,Hidden Power Grass,0
Deerling,Hidden Power Ground,0
Deerling,Hidden Power Ice,0
Deerling,Hidden Power Poison,0
Deerling,Hidden Power Psychic,0
Deerling,Hidden Power Rock,0
Deerling,Hidden Power Steel,0
Deerling,Hidden Power Water,0
Deerling,Jump Kick,24
Deerling,Leech Seed,13
Deerling,Light Screen,0
Deerling,Nature Power,0
Deerling,Protect,0
Deerling,Rain Dance,0
Deerling,Rest,0
Deerling,Retaliate,0
Deerling,Return,0
Deerling,Round,0
Deerling,Safeguard,0
Deerling,Sand Attack,7
Deerling,Shadow Ball,0
Deerling,Sleep Talk,0
Deerling,Solar Beam,0
Deerling,Substitute,0
Deerling,Sunny Day,0
Deerling,Swagger,0
Deerling,Swagger [SM],0
Deerling,Tackle,1
Deerling,Tackle [SM],1
Deerling,Take Down,20
Deerling,Thunder Wave,0
Deerling,Thunder Wave [SM],0
Deerling,Toxic,0
Deerling,Toxic Spikes,0
Deerling,Toxic Threads,0
Deerling,Wild Charge,0
Deino,Attract,0
Deino,Bite,9
Deino,Body Slam,48
Deino,Crunch,25
Deino,Dark Pulse,0
Deino,Double Team,0
Deino,Dragon Breath,17
Deino,Dragon Pulse,32
Deino,Dragon Rage,1
Deino,Dragon Rush,42
Deino,Dragon Tail,0
Deino,Facade,0
Deino,Focus Energy,4
Deino,Frustration,0
Deino,Headbutt,12
Deino,Hidden Power,0
Deino,Hidden Power Bug,0
Deino,Hidden Power Dark,0
Deino,Hidden Power Dragon,0
Deino,Hidden Power Electric,0
Deino,Hidden Power Fairy,0
Deino,Hidden Power Fighting,0
Deino,Hidden Power Fire,0
Deino,Hidden Power Flying,0
Deino,Hidden Power Ghost,0
Deino,Hidden Power Grass,0
Deino,Hidden Power Ground,0
Deino,Hidden Power Ice,0
Deino,Hidden Power Poison,0
Deino,Hidden Power Psychic,0
Deino,Hidden Power Rock,0
Deino,Hidden Power Steel,0
Deino,Hidden Power Water,0
Deino,Hyper Voice,58
Deino,Incinerate,0
Deino,Outrage,62
Deino,Protect,0
Deino,Psych Up,0
Deino,Rain Dance,0
Deino,Rest,0
Deino,Return,0
Deino,Roar,0
Deino,Roar of Time,0
Deino,Rock Smash,0
Deino,Round,0
Deino,Scary Face,52
Deino,Slam,28
Deino,Sleep Talk,0
Deino,Strength,0
Deino,Strength Sap,0
Deino,Substitute,0
Deino,Sunny Day,0
Deino,Swagger,0
Deino,Swagger [SM],0
Deino,Tackle,1
Deino,Tackle [SM],1
Deino,Taunt,0
Deino,Thief,0
Deino,Thunder Wave,0
Deino,Thunder Wave [SM],0
Deino,Torment,0
Deino,Toxic,0
Deino,Toxic Spikes,0
Deino,Toxic Threads,0
Deino,Work Up,38
Delcatty,Assist,22
Delcatty,Attract,0
Delcatty,Blizzard,0
Delcatty,Calm Mind,0
Delcatty,Captivate,46
Delcatty,Charge Beam,0
Delcatty,Charm,25
Delcatty,Copycat,15
Delcatty,Covet,36
Delcatty,Dig,0
Delcatty,Double Slap,18
Delcatty,Double Team,0
Delcatty,Double-Edge,42
Delcatty,Dream Eater,0
Delcatty,Echoed Voice,0
Delcatty,Facade,0
Delcatty,Fake Out,1
Delcatty,Feint Attack,29
Delcatty,Flash,0
Delcatty,Flash Cannon,0
Delcatty,Foresight,4
Delcatty,Frustration,0
Delcatty,Giga Impact,0
Delcatty,Grass Knot,0
Delcatty,Growl,1
Delcatty,Heal Bell,39
Delcatty,Hidden Power,0
Delcatty,Hidden Power Bug,0
Delcatty,Hidden Power Dark,0
Delcatty,Hidden Power Dragon,0
Delcatty,Hidden Power Electric,0
Delcatty,Hidden Power Fairy,0
Delcatty,Hidden Power Fighting,0
Delcatty,Hidden Power Fire,0
Delcatty,Hidden Power Flying,0
Delcatty,Hidden Power Ghost,0
Delcatty,Hidden Power Grass,0
Delcatty,Hidden Power Ground,0
Delcatty,Hidden Power Ice,0
Delcatty,Hidden Power Poison,0
Delcatty,Hidden Power Psychic,0
Delcatty,Hidden Power Rock,0
Delcatty,Hidden Power Steel,0
Delcatty,Hidden Power Water,0
Delcatty,Hyper Beam,0
Delcatty,Ice Beam,0
Delcatty,Payback,0
Delcatty,Play Rough,49
Delcatty,Protect,0
Delcatty,Psych Up,0
Delcatty,Rain Dance,0
Delcatty,Rest,0
Delcatty,Retaliate,0
Delcatty,Return,0
Delcatty,Rock Smash,0
Delcatty,Round,0
Delcatty,Safeguard,0
Delcatty,Shadow Ball,0
Delcatty,Sing,11
Delcatty,Sleep Talk,0
Delcatty,Solar Beam,0
Delcatty,Strength,0
Delcatty,Strength Sap,0
Delcatty,Substitute,0
Delcatty,Sunny Day,0
Delcatty,Swagger,0
Delcatty,Swagger [SM],0
Delcatty,Tackle,1
Delcatty,Tackle [SM],1
Delcatty,Tail Whip,1
Delcatty,Thunder,0
Delcatty,Thunder Cage,0
Delcatty,Thunder Fang,0
Delcatty,Thunder Punch,0
Delcatty,Thunder Shock,0
Delcatty,Thunder Wave,0
Delcatty,Thunder Wave [SM],0
Delcatty,Thunderbolt,0
Delcatty,Thunderous Kick,0
Delcatty,Toxic,0
Delcatty,Toxic Spikes,0
Delcatty,Toxic Threads,0
Delcatty,Wake-Up Slap,32
Delcatty,Wild Charge,0
Delibird,Aerial Ace,0
Delibird,Attract,0
Delibird,Blizzard,0
Delibird,Brick Break,0
Delibird,Confide,0
Delibird,Double Team,0
Delibird,Facade,0
Delibird,Fling,0
Delibird,Fly,0
Delibird,Flying Press,0
Delibird,Flying Press [SM],0
Delibird,Frost Breath,0
Delibird,Frustration,0
Delibird,Hail,0
Delibird,Hidden Power,0
Delibird,Hidden Power Bug,0
Delibird,Hidden Power Dark,0
Delibird,Hidden Power Dragon,0
Delibird,Hidden Power Electric,0
Delibird,Hidden Power Fairy,0
Delibird,Hidden Power Fighting,0
Delibird,Hidden Power Fire,0
Delibird,Hidden Power Flying,0
Delibird,Hidden Power Ghost,0
Delibird,Hidden Power Grass,0
Delibird,Hidden Power Ground,0
Delibird,Hidden Power Ice,0
Delibird,Hidden Power Poison,0
Delibird,Hidden Power Psychic,0
Delibird,Hidden Power Rock,0
Delibird,Hidden Power Steel,0
Delibird,Hidden Power Water,0
Delibird,Ice Beam,0
Delibird,Power-Up Punch,0
Delibird,Present,1
Delibird,Protect,0
Delibird,Rain Dance,0
Delibird,Rest,0
Delibird,Return,0
Delibird,Round,0
Delibird,Sleep Talk,0
Delibird,Substitute,0
Delibird,Swagger,0
Delibird,Swagger [SM],0
Delibird,Thief,0
Delibird,Toxic,0
Delibird,Toxic Spikes,0
Delibird,Toxic Threads,0
Delphox,Attract,0
Delphox,Calm Mind,0
Delphox,Confide,0
Delphox,Cut,0
Delphox,Double Team,0
Delphox,Dream Eater,0
Delphox,Echoed Voice,0
Delphox,Embargo,0
Delphox,Ember,5
Delphox,Facade,0
Delphox,Fire Blast,0
Delphox,Fire Spin,22
Delphox,Flame Charge,0
Delphox,Flamethrower,0
Delphox,Future Sight,69
Delphox,Giga Impact,0
Delphox,Grass Knot,0
Delphox,Hidden Power,0
Delphox,Hidden Power Bug,0
Delphox,Hidden Power Dark,0
Delphox,Hidden Power Dragon,0
Delphox,Hidden Power Electric,0
Delphox,Hidden Power Fairy,0
Delphox,Hidden Power Fighting,0
Delphox,Hidden Power Fire,0
Delphox,Hidden Power Flying,0
Delphox,Hidden Power Ghost,0
Delphox,Hidden Power Grass,0
Delphox,Hidden Power Ground,0
Delphox,Hidden Power Ice,0
Delphox,Hidden Power Poison,0
Delphox,Hidden Power Psychic,0
Delphox,Hidden Power Rock,0
Delphox,Hidden Power Steel,0
Delphox,Hidden Power Water,0
Delphox,Howl,11
Delphox,Howl [SS],11
Delphox,Hyper Beam,0
Delphox,Incinerate,0
Delphox,Light Screen,0
Delphox,Lucky Chant,27
Delphox,Magic Room,58
Delphox,Mystical Fire,30
Delphox,Overheat,0
Delphox,Power-Up Punch,0
Delphox,Protect,0
Delphox,Psybeam,18
Delphox,Psych Up,0
Delphox,Psychic,0
Delphox,Psychic Fangs,0
Delphox,Psychic Terrain,0
Delphox,Psyshock,0
Delphox,Rain Dance,0
Delphox,Rest,0
Delphox,Return,0
Delphox,Round,0
Delphox,Safeguard,0
Delphox,Scratch,1
Delphox,Sleep Talk,0
Delphox,Solar Beam,0
Delphox,Substitute,0
Delphox,Sunny Day,0
Delphox,Swagger,0
Delphox,Swagger [SM],0
Delphox,Tail Whip,1
Delphox,Thief,0
Delphox,Toxic,0
Delphox,Toxic Spikes,0
Delphox,Toxic Threads,0
Delphox,Trick Room,0
Delphox,Will-O-Wisp,0
Deoxys,Aerial Ace,0
Deoxys,Brick Break,0
Deoxys,Calm Mind,0
Deoxys,Charge Beam,0
Deoxys,Cosmic Power,73
Deoxys,Counter,97
Deoxys,Cut,0
Deoxys,Dark Pulse,0
Deoxys,Double Team,0
Deoxys,Dream Eater,0
Deoxys,Energy Ball,0
Deoxys,Extreme Speed,97
Deoxys,Facade,0
Deoxys,Flash,0
Deoxys,Flash Cannon,0
Deoxys,Fling,0
Deoxys,Focus Blast,0
Deoxys,Frustration,0
Deoxys,Giga Impact,0
Deoxys,Grass Knot,0
Deoxys,Hidden Power,0
Deoxys,Hidden Power Bug,0
Deoxys,Hidden Power Dark,0
Deoxys,Hidden Power Dragon,0
Deoxys,Hidden Power Electric,0
Deoxys,Hidden Power Fairy,0
Deoxys,Hidden Power Fighting,0
Deoxys,Hidden Power Fire,0
Deoxys,Hidden Power Flying,0
Deoxys,Hidden Power Ghost,0
Deoxys,Hidden Power Grass,0
Deoxys,Hidden Power Ground,0
Deoxys,Hidden Power Ice,0
Deoxys,Hidden Power Poison,0
Deoxys,Hidden Power Psychic,0
Deoxys,Hidden Power Rock,0
Deoxys,Hidden Power Steel,0
Deoxys,Hidden Power Water,0
Deoxys,Hyper Beam,0
Deoxys,Ice Beam,0
Deoxys,Knock Off,25
Deoxys,Leer,1
Deoxys,Light Screen,0
Deoxys,Low Sweep,0
Deoxys,Night Shade,9
Deoxys,Poison Jab,0
Deoxys,Power-Up Punch,0
Deoxys,Protect,0
Deoxys,Psych Up,0
Deoxys,Psychic,0
Deoxys,Psychic Fangs,0
Deoxys,Psychic Terrain,0
Deoxys,Psycho Boost,89
Deoxys,Psycho Shift,57
Deoxys,Psyshock,0
Deoxys,Pursuit,33
Deoxys,Rain Dance,0
Deoxys,Recover,81
Deoxys,Reflect,0
Deoxys,Reflect Type,0
Deoxys,Rest,0
Deoxys,Return,0
Deoxys,Rock Slide,0
Deoxys,Rock Smash,0
Deoxys,Rock Tomb,0
Deoxys,Round,0
Deoxys,Safeguard,0
Deoxys,Shadow Ball,0
Deoxys,Sleep Talk,0
Deoxys,Snatch,49
Deoxys,Solar Beam,0
Deoxys,Strength,0
Deoxys,Strength Sap,0
Deoxys,Substitute,0
Deoxys,Sunny Day,0
Deoxys,Superpower,49
Deoxys,Swagger,0
Deoxys,Swagger [SM],0
Deoxys,Taunt,0
Deoxys,Teleport,17
Deoxys,Thunder,0
Deoxys,Thunder Cage,0
Deoxys,Thunder Fang,0
Deoxys,Thunder Punch,0
Deoxys,Thunder Shock,0
Deoxys,Thunder Wave,0
Deoxys,Thunder Wave [SM],0
Deoxys,Thunderbolt,0
Deoxys,Thunderous Kick,0
Deoxys,Torment,0
Deoxys,Toxic,0
Deoxys,Toxic Spikes,0
Deoxys,Toxic Threads,0
Deoxys,Trick Room,0
Deoxys,Wrap,1
Deoxys,Zap Cannon,81
Deoxys,Zen Headbutt,65
Deoxys Attack,Aerial Ace,0
Deoxys Attack,Brick Break,0
Deoxys Attack,Calm Mind,0
Deoxys Attack,Charge Beam,0
Deoxys Attack,Cosmic Power,73
Deoxys Attack,Counter,97
Deoxys Attack,Cut,0
Deoxys Attack,Dark Pulse,0
Deoxys Attack,Double Team,0
Deoxys Attack,Dream Eater,0
Deoxys Attack,Energy Ball,0
Deoxys Attack,Extreme Speed,97
Deoxys Attack,Facade,0
Deoxys Attack,Flash,0
Deoxys Attack,Flash Cannon,0
Deoxys Attack,Fling,0
Deoxys Attack,Focus Blast,0
Deoxys Attack,Frustration,0
Deoxys Attack,Giga Impact,0
Deoxys Attack,Grass Knot,0
Deoxys Attack,Hidden Power,0
Deoxys Attack,Hidden Power Bug,0
Deoxys Attack,Hidden Power Dark,0
Deoxys Attack,Hidden Power Dragon,0
Deoxys Attack,Hidden Power Electric,0
Deoxys Attack,Hidden Power Fairy,0
Deoxys Attack,Hidden Power Fighting,0
Deoxys Attack,Hidden Power Fire,0
Deoxys Attack,Hidden Power Flying,0
Deoxys Attack,Hidden Power Ghost,0
Deoxys Attack,Hidden Power Grass,0
Deoxys Attack,Hidden Power Ground,0
Deoxys Attack,Hidden Power Ice,0
Deoxys Attack,Hidden Power Poison,0
Deoxys Attack,Hidden Power Psychic,0
Deoxys Attack,Hidden Power Rock,0
Deoxys Attack,Hidden Power Steel,0
Deoxys Attack,Hidden Power Water,0
Deoxys Attack,Hyper Beam,0
Deoxys Attack,Ice Beam,0
Deoxys Attack,Knock Off,25
Deoxys Attack,Leer,1
Deoxys Attack,Light Screen,0
Deoxys Attack,Low Sweep,0
Deoxys Attack,Night Shade,9
Deoxys Attack,Poison Jab,0
Deoxys Attack,Power-Up Punch,0
Deoxys Attack,Protect,0
Deoxys Attack,Psych Up,0
Deoxys Attack,Psychic,0
Deoxys Attack,Psychic Fangs,0
Deoxys Attack,Psychic Terrain,0
Deoxys Attack,Psycho Boost,89
Deoxys Attack,Psycho Shift,57
Deoxys Attack,Psyshock,0
Deoxys Attack,Pursuit,33
Deoxys Attack,Rain Dance,0
Deoxys Attack,Recover,81
Deoxys Attack,Reflect,0
Deoxys Attack,Reflect Type,0
Deoxys Attack,Rest,0
Deoxys Attack,Return,0
Deoxys Attack,Rock Slide,0
Deoxys Attack,Rock Smash,0
Deoxys Attack,Rock Tomb,0
Deoxys Attack,Round,0
Deoxys Attack,Safeguard,0
Deoxys Attack,Shadow Ball,0
Deoxys Attack,Sleep Talk,0
Deoxys Attack,Snatch,49
Deoxys Attack,Solar Beam,0
Deoxys Attack,Strength,0
Deoxys Attack,Strength Sap,0
Deoxys Attack,Substitute,0
Deoxys Attack,Sunny Day,0
Deoxys Attack,Superpower,49
Deoxys Attack,Swagger,0
Deoxys Attack,Swagger [SM],0
Deoxys Attack,Taunt,0
Deoxys Attack,Teleport,17
Deoxys Attack,Thunder,0
Deoxys Attack,Thunder Cage,0
Deoxys Attack,Thunder Fang,0
Deoxys Attack,Thunder Punch,0
Deoxys Attack,Thunder Shock,0
Deoxys Attack,Thunder Wave,0
Deoxys Attack,Thunder Wave [SM],0
Deoxys Attack,Thunderbolt,0
Deoxys Attack,Thunderous Kick,0
Deoxys Attack,Torment,0
Deoxys Attack,Toxic,0
Deoxys Attack,Toxic Spikes,0
Deoxys Attack,Toxic Threads,0
Deoxys Attack,Trick Room,0
Deoxys Attack,Wrap,1
Deoxys Attack,Zap Cannon,81
Deoxys Attack,Zen Headbutt,65
Deoxys Defense,Aerial Ace,0
Deoxys Defense,Brick Break,0
Deoxys Defense,Calm Mind,0
Deoxys Defense,Charge Beam,0
Deoxys Defense,Cosmic Power,73
Deoxys Defense,Counter,97
Deoxys Defense,Cut,0
Deoxys Defense,Dark Pulse,0
Deoxys Defense,Double Team,0
Deoxys Defense,Dream Eater,0
Deoxys Defense,Energy Ball,0
Deoxys Defense,Extreme Speed,97
Deoxys Defense,Facade,0
Deoxys Defense,Flash,0
Deoxys Defense,Flash Cannon,0
Deoxys Defense,Fling,0
Deoxys Defense,Focus Blast,0
Deoxys Defense,Frustration,0
Deoxys Defense,Giga Impact,0
Deoxys Defense,Grass Knot,0
Deoxys Defense,Hidden Power,0
Deoxys Defense,Hidden Power Bug,0
Deoxys Defense,Hidden Power Dark,0
Deoxys Defense,Hidden Power Dragon,0
Deoxys Defense,Hidden Power Electric,0
Deoxys Defense,Hidden Power Fairy,0
Deoxys Defense,Hidden Power Fighting,0
Deoxys Defense,Hidden Power Fire,0
Deoxys Defense,Hidden Power Flying,0
Deoxys Defense,Hidden Power Ghost,0
Deoxys Defense,Hidden Power Grass,0
Deoxys Defense,Hidden Power Ground,0
Deoxys Defense,Hidden Power Ice,0
Deoxys Defense,Hidden Power Poison,0
Deoxys Defense,Hidden Power Psychic,0
Deoxys Defense,Hidden Power Rock,0
Deoxys Defense,Hidden Power Steel,0
Deoxys Defense,Hidden Power Water,0
Deoxys Defense,Hyper Beam,0
Deoxys Defense,Ice Beam,0
Deoxys Defense,Knock Off,25
Deoxys Defense,Leer,1
Deoxys Defense,Light Screen,0
Deoxys Defense,Low Sweep,0
Deoxys Defense,Night Shade,9
Deoxys Defense,Poison Jab,0
Deoxys Defense,Power-Up Punch,0
Deoxys Defense,Protect,0
Deoxys Defense,Psych Up,0
Deoxys Defense,Psychic,0
Deoxys Defense,Psychic Fangs,0
Deoxys Defense,Psychic Terrain,0
Deoxys Defense,Psycho Boost,89
Deoxys Defense,Psycho Shift,57
Deoxys Defense,Psyshock,0
Deoxys Defense,Pursuit,33
Deoxys Defense,Rain Dance,0
Deoxys Defense,Recover,81
Deoxys Defense,Reflect,0
Deoxys Defense,Reflect Type,0
Deoxys Defense,Rest,0
Deoxys Defense,Return,0
Deoxys Defense,Rock Slide,0
Deoxys Defense,Rock Smash,0
Deoxys Defense,Rock Tomb,0
Deoxys Defense,Round,0
Deoxys Defense,Safeguard,0
Deoxys Defense,Shadow Ball,0
Deoxys Defense,Sleep Talk,0
Deoxys Defense,Snatch,49
Deoxys Defense,Solar Beam,0
Deoxys Defense,Strength,0
Deoxys Defense,Strength Sap,0
Deoxys Defense,Substitute,0
Deoxys Defense,Sunny Day,0
Deoxys Defense,Superpower,49
Deoxys Defense,Swagger,0
Deoxys Defense,Swagger [SM],0
Deoxys Defense,Taunt,0
Deoxys Defense,Teleport,17
Deoxys Defense,Thunder,0
Deoxys Defense,Thunder Cage,0
Deoxys Defense,Thunder Fang,0
Deoxys Defense,Thunder Punch,0
Deoxys Defense,Thunder Shock,0
Deoxys Defense,Thunder Wave,0
Deoxys Defense,Thunder Wave [SM],0
Deoxys Defense,Thunderbolt,0
Deoxys Defense,Thunderous Kick,0
Deoxys Defense,Torment,0
Deoxys Defense,Toxic,0
Deoxys Defense,Toxic Spikes,0
Deoxys Defense,Toxic Threads,0
Deoxys Defense,Trick Room,0
Deoxys Defense,Wrap,1
Deoxys Defense,Zap Cannon,81
Deoxys Defense,Zen Headbutt,65
Deoxys Speed,Aerial Ace,0
Deoxys Speed,Brick Break,0
Deoxys Speed,Calm Mind,0
Deoxys Speed,Charge Beam,0
Deoxys Speed,Cosmic Power,73
Deoxys Speed,Counter,97
Deoxys Speed,Cut,0
Deoxys Speed,Dark Pulse,0
Deoxys Speed,Double Team,0
Deoxys Speed,Dream Eater,0
Deoxys Speed,Energy Ball,0
Deoxys Speed,Extreme Speed,97
Deoxys Speed,Facade,0
Deoxys Speed,Flash,0
Deoxys Speed,Flash Cannon,0
Deoxys Speed,Fling,0
Deoxys Speed,Focus Blast,0
Deoxys Speed,Frustration,0
Deoxys Speed,Giga Impact,0
Deoxys Speed,Grass Knot,0
Deoxys Speed,Hidden Power,0
Deoxys Speed,Hidden Power Bug,0
Deoxys Speed,Hidden Power Dark,0
Deoxys Speed,Hidden Power Dragon,0
Deoxys Speed,Hidden Power Electric,0
Deoxys Speed,Hidden Power Fairy,0
Deoxys Speed,Hidden Power Fighting,0
Deoxys Speed,Hidden Power Fire,0
Deoxys Speed,Hidden Power Flying,0
Deoxys Speed,Hidden Power Ghost,0
Deoxys Speed,Hidden Power Grass,0
Deoxys Speed,Hidden Power Ground,0
Deoxys Speed,Hidden Power Ice,0
Deoxys Speed,Hidden Power Poison,0
Deoxys Speed,Hidden Power Psychic,0
Deoxys Speed,Hidden Power Rock,0
Deoxys Speed,Hidden Power Steel,0
Deoxys Speed,Hidden Power Water,0
Deoxys Speed,Hyper Beam,0
Deoxys Speed,Ice Beam,0
Deoxys Speed,Knock Off,25
Deoxys Speed,Leer,1
Deoxys Speed,Light Screen,0
Deoxys Speed,Low Sweep,0
Deoxys Speed,Night Shade,9
Deoxys Speed,Poison Jab,0
Deoxys Speed,Power-Up Punch,0
Deoxys Speed,Protect,0
Deoxys Speed,Psych Up,0
Deoxys Speed,Psychic,0
Deoxys Speed,Psychic Fangs,0
Deoxys Speed,Psychic Terrain,0
Deoxys Speed,Psycho Boost,89
Deoxys Speed,Psycho Shift,57
Deoxys Speed,Psyshock,0
Deoxys Speed,Pursuit,33
Deoxys Speed,Rain Dance,0
Deoxys Speed,Recover,81
Deoxys Speed,Reflect,0
Deoxys Speed,Reflect Type,0
Deoxys Speed,Rest,0
Deoxys Speed,Return,0
Deoxys Speed,Rock Slide,0
Deoxys Speed,Rock Smash,0
Deoxys Speed,Rock Tomb,0
Deoxys Speed,Round,0
Deoxys Speed,Safeguard,0
Deoxys Speed,Shadow Ball,0
Deoxys Speed,Sleep Talk,0
Deoxys Speed,Snatch,49
Deoxys Speed,Solar Beam,0
Deoxys Speed,Strength,0
Deoxys Speed,Strength Sap,0
Deoxys Speed,Substitute,0
Deoxys Speed,Sunny Day,0
Deoxys Speed,Superpower,49
Deoxys Speed,Swagger,0
Deoxys Speed,Swagger [SM],0
Deoxys Speed,Taunt,0
Deoxys Speed,Teleport,17
Deoxys Speed,Thunder,0
Deoxys Speed,Thunder Cage,0
Deoxys Speed,Thunder Fang,0
Deoxys Speed,Thunder Punch,0
Deoxys Speed,Thunder Shock,0
Deoxys Speed,Thunder Wave,0
Deoxys Speed,Thunder Wave [SM],0
Deoxys Speed,Thunderbolt,0
Deoxys Speed,Thunderous Kick,0
Deoxys Speed,Torment,0
Deoxys Speed,Toxic,0
Deoxys Speed,Toxic Spikes,0
Deoxys Speed,Toxic Threads,0
Deoxys Speed,Trick Room,0
Deoxys Speed,Wrap,1
Deoxys Speed,Zap Cannon,81
Deoxys Speed,Zen Headbutt,65
Dewgong,Aqua Jet,31
Dewgong,Aqua Ring,23
Dewgong,Aqua Tail,49
Dewgong,Attract,0
Dewgong,Aurora Beam,27
Dewgong,Blizzard,0
Dewgong,Brine,33
Dewgong,Dive,0
Dewgong,Double Team,0
Dewgong,Echoed Voice,0
Dewgong,Encore,13
Dewgong,Facade,0
Dewgong,Fling,0
Dewgong,Frost Breath,0
Dewgong,Frustration,0
Dewgong,Giga Impact,0
Dewgong,Growl,3
Dewgong,Hail,0
Dewgong,Hidden Power,0
Dewgong,Hidden Power Bug,0
Dewgong,Hidden Power Dark,0
Dewgong,Hidden Power Dragon,0
Dewgong,Hidden Power Electric,0
Dewgong,Hidden Power Fairy,0
Dewgong,Hidden Power Fighting,0
Dewgong,Hidden Power Fire,0
Dewgong,Hidden Power Flying,0
Dewgong,Hidden Power Ghost,0
Dewgong,Hidden Power Grass,0
Dewgong,Hidden Power Ground,0
Dewgong,Hidden Power Ice,0
Dewgong,Hidden Power Poison,0
Dewgong,Hidden Power Psychic,0
Dewgong,Hidden Power Rock,0
Dewgong,Hidden Power Steel,0
Dewgong,Hidden Power Water,0
Dewgong,Hyper Beam,0
Dewgong,Ice Beam,0
Dewgong,Ice Shard,17
Dewgong,Icy Wind,11
Dewgong,Protect,0
Dewgong,Rain Dance,0
Dewgong,Rest,0
Dewgong,Return,0
Dewgong,Round,0
Dewgong,Safeguard,0
